,chr,end_0,end_1,TSS,strand,dist,end_1_original,end_1_fix
5669,5,150758981,150758982,150759017,-,123,150758982,150758859
5670,5,151212195,151212196,151212134,+,63,151212196,151212259
5671,5,151771963,151771964,151771922,+,0,151771964,151771964
5672,5,151772031,151772032,151771952,+,0,151772032,151772032
5673,5,151772031,151772032,151771954,+,0,151772032,151772032
5674,5,151772035,151772036,151771956,+,0,151772036,151772036
5675,5,154038878,154038879,154038910,-,22,154038879,154038857
5676,5,154941137,154941138,154941095,+,0,154941138,154941138
5677,5,154941137,154941138,154941101,+,0,154941138,154941138
5678,5,154941137,154941138,154941104,+,0,154941138,154941138
5679,5,154941137,154941138,154941106,+,0,154941138,154941138
5680,5,155845513,155845514,155845437,+,24910,155845514,155845514
5681,5,160419063,160419064,160419081,-,41,160419064,160419023
5682,5,160421890,160421891,160421834,+,0,160421891,160421891
5683,5,160421890,160421891,160421855,+,0,160421891,160421891
5684,5,160421890,160421891,160421866,+,0,160421891,160421891
5685,5,160421890,160421891,160421867,+,0,160421891,160421891
5686,5,160421890,160421891,160421868,+,0,160421891,160421891
5687,5,160421890,160421891,160421870,+,0,160421891,160421891
5688,5,160421890,160421891,160421880,+,0,160421891,160421891
5689,5,163460702,163460703,163460630,+,35,163460703,163460738
5690,5,163460712,163460713,163460632,+,25,163460713,163460738
5691,5,163460713,163460714,163460637,+,24,163460714,163460738
5692,5,163460713,163460714,163460639,+,24,163460714,163460738
5693,5,163460727,163460728,163460643,+,10,163460728,163460738
5694,5,163460737,163460738,163460660,+,0,163460738,163460738
5695,5,168486542,168486543,168486471,+,0,168486543,168486543
5696,5,168486542,168486543,168486478,+,0,168486543,168486543
5697,5,169583859,169583860,169583788,+,29,169583860,169583889
5698,5,170297777,170297778,170297809,-,244,170297778,170297534
5699,5,170297789,170297790,170297815,-,256,170297790,170297534
5700,5,170297789,170297790,170297817,-,256,170297790,170297534
5701,5,170297793,170297794,170297818,-,260,170297794,170297534
5702,5,170297799,170297800,170297816,-,266,170297800,170297534
5703,5,171387933,171387934,171387860,+,72,171387934,171388006
5704,5,171387936,171387937,171387852,+,69,171387937,171388006
5705,5,171387938,171387939,171387858,+,67,171387939,171388006
5706,5,171387939,171387940,171387855,+,66,171387940,171388006
5707,5,171387941,171387942,171387857,+,64,171387942,171388006
5708,5,172959467,172959468,172959424,+,0,172959468,172959468
5709,5,172959467,172959468,172959440,+,0,172959468,172959468
5710,5,176361732,176361733,176361764,-,131,176361733,176361602
5711,5,176388569,176388570,176388601,-,137,176388570,176388433
5712,5,176388575,176388576,176388606,-,143,176388576,176388433
5713,5,176388577,176388578,176388609,-,145,176388578,176388433
5714,5,176388580,176388581,176388598,-,148,176388581,176388433
5715,5,176388588,176388589,176388605,-,156,176388589,176388433
5716,5,176388603,176388604,176388604,-,171,176388604,176388433
5717,5,176536616,176536617,176536648,-,-323,176536617,176536940
5718,5,176537284,176537285,176537316,-,345,176537285,176536940
5719,5,177303881,177303882,177303807,+,195,177303882,177304077
5720,5,177303883,177303884,177303811,+,193,177303884,177304077
5721,5,177473595,177473596,177473626,-,160,177473596,177473436
5722,5,177473601,177473602,177473624,-,166,177473602,177473436
5723,5,177592277,177592278,177592199,+,120,177592278,177592398
5724,5,177592277,177592278,177592203,+,120,177592278,177592398
5725,5,178153836,178153837,178153868,-,179,178153837,178153658
5726,5,178153842,178153843,178153874,-,185,178153843,178153658
5727,5,178153849,178153850,178153881,-,192,178153850,178153658
5728,5,178153851,178153852,178153883,-,194,178153852,178153658
5729,5,178153854,178153855,178153884,-,197,178153855,178153658
5730,5,178153854,178153855,178153885,-,197,178153855,178153658
5731,5,178153863,178153864,178153895,-,206,178153864,178153658
5732,5,178153878,178153879,178153899,-,221,178153879,178153658
5733,5,178204595,178204596,178204530,+,144,178204596,178204740
5734,5,178204601,178204602,178204533,+,138,178204602,178204740
5735,5,179623637,179623638,179623669,-,2,179623638,179623636
5736,5,179623639,179623640,179623671,-,4,179623640,179623636
5737,5,179623640,179623641,179623665,-,5,179623641,179623636
5738,5,179623650,179623651,179623674,-,15,179623651,179623636
5739,5,179623653,179623654,179623670,-,18,179623654,179623636
5740,5,179699004,179699005,179698977,+,0,179699005,179699005
5741,5,179732892,179732893,179732831,+,534,179732893,179733427
5742,5,179820975,179820976,179820905,+,165,179820976,179821141
5743,5,181223821,181223822,181223737,+,990,181223822,181224812
5744,5,181243834,181243835,181243863,-,143,181243835,181243692
5745,5,181243834,181243835,181243866,-,143,181243835,181243692
5746,5,181243870,181243871,181243902,-,179,181243871,181243692
5747,5,181243874,181243875,181243903,-,183,181243875,181243692
5748,5,181243874,181243875,181243904,-,183,181243875,181243692
5749,5,181243878,181243879,181243897,-,187,181243879,181243692
5750,5,181243883,181243884,181243916,-,192,181243884,181243692
5751,6,4021384,4021385,4021300,+,81,4021385,4021466
5752,6,4021465,4021466,4021414,+,0,4021466,4021466
5753,6,4135534,4135535,4135565,-,24,4135535,4135511
5754,6,4135549,4135550,4135575,-,39,4135550,4135511
5755,6,6004045,6004046,6004076,-,343,6004046,6003703
5756,6,8102508,8102509,8102539,-,74,8102509,8102435
5757,6,10695038,10695039,10694966,+,30,10695039,10695069
5758,6,10695053,10695054,10694972,+,15,10695054,10695069
5759,6,10747880,10747881,10747805,+,0,10747881,10747881
5760,6,10747880,10747881,10747811,+,0,10747881,10747881
5761,6,18155046,18155047,18155077,-,14,18155047,18155033
5762,6,18264503,18264504,18264524,-,119,18264504,18264385
5763,6,18264516,18264517,18264536,-,132,18264517,18264385
5764,6,18264524,18264525,18264541,-,140,18264525,18264385
5765,6,20534534,20534535,20534457,+,39,20534535,20534574
5766,6,20534538,20534539,20534461,+,35,20534539,20534574
5767,6,21593788,21593789,21593751,+,4830,21593789,21598619
5768,6,21593809,21593810,21593750,+,4809,21593810,21598619
5769,6,21593831,21593832,21593749,+,4787,21593832,21598619
5770,6,21883897,21883898,21883836,+,-285279,21883898,21883898
5771,6,22146384,22146385,22146322,+,425281,22146385,22146385
5772,6,22146386,22146387,22146326,+,425279,22146387,22146387
5773,6,22146386,22146387,22146332,+,425279,22146387,22146387
5774,6,22146392,22146393,22146341,+,425273,22146393,22146393
5775,6,24403011,24403012,24402936,+,224,24403012,24403236
5776,6,24775004,24775005,24774937,+,107,24775005,24775112
5777,6,24775008,24775009,24774940,+,103,24775009,24775112
5778,6,24935928,24935929,24935960,-,91,24935929,24935838
5779,6,24974475,24974476,24974505,-,38638,24974476,24974476
5780,6,25166502,25166503,25166534,-,124652,25166503,25166503
5781,6,25166518,25166519,25166550,-,124668,25166519,25166519
5782,6,25166523,25166524,25166555,-,124673,25166524,25166524
5783,6,25166528,25166529,25166558,-,124678,25166529,25166529
5784,6,25166531,25166532,25166563,-,124681,25166532,25166532
5785,6,25166539,25166540,25166570,-,124689,25166540,25166540
5786,6,25962854,25962855,25962802,+,0,25962855,25962855
5787,6,26020535,26020536,26020456,+,422,26020536,26020958
5788,6,26020537,26020538,26020453,+,420,26020538,26020958
5789,6,26021690,26021691,26021655,+,359,26021691,26022050
5790,6,26021714,26021715,26021651,+,335,26021715,26022050
5791,6,26021716,26021717,26021649,+,333,26021717,26022050
5792,6,26021718,26021719,26021653,+,331,26021719,26022050
5793,6,26027249,26027250,26027281,-,354,26027250,26026896
5794,6,26027257,26027258,26027283,-,362,26027258,26026896
5795,6,26027267,26027268,26027285,-,372,26027268,26026896
5796,6,26032068,26032069,26032100,-,480,26032069,26031589
5797,6,26032071,26032072,26032099,-,483,26032072,26031589
5798,6,26033584,26033585,26033616,-,493,26033585,26033092
5799,6,26033588,26033589,26033618,-,497,26033589,26033092
5800,6,26045462,26045463,26045384,+,406,26045463,26045869
5801,6,26056447,26056448,26056470,-,708,26056448,26055740
5802,6,26056450,26056451,26056475,-,711,26056451,26055740
5803,6,26103980,26103981,26103935,+,356,26103981,26104337
5804,6,26104017,26104018,26103933,+,319,26104018,26104337
5805,6,26123895,26123896,26123926,-,381,26123896,26123515
5806,6,26123901,26123902,26123923,-,387,26123902,26123515
5807,6,26124256,26124257,26124172,+,376,26124257,26124633
5808,6,26157861,26157862,26157891,-,-30848,26157862,26157862
5809,6,26158125,26158126,26158126,+,433,26158126,26158559
5810,6,26158190,26158191,26158123,+,368,26158191,26158559
5811,6,26158199,26158200,26158121,+,359,26158200,26158559
5812,6,26158206,26158207,26158122,+,352,26158207,26158559
5813,6,26158209,26158210,26158125,+,349,26158210,26158559
5814,6,26189078,26189079,26189110,-,369,26189079,26188710
5815,6,26189080,26189081,26189112,-,371,26189081,26188710
5816,6,26197251,26197252,26197285,-,468,26197252,26196784
5817,6,26197263,26197264,26197286,-,480,26197264,26196784
5818,6,26199269,26199270,26199293,-,321,26199270,26198949
5819,6,26199552,26199553,26199489,+,435,26199553,26199988
5820,6,26199557,26199558,26199516,+,430,26199558,26199988
5821,6,26199567,26199568,26199518,+,420,26199568,26199988
5822,6,26199571,26199572,26199487,+,416,26199572,26199988
5823,6,26199596,26199597,26199522,+,391,26199597,26199988
5824,6,26199604,26199605,26199520,+,383,26199605,26199988
5825,6,26204673,26204674,26204611,+,347,26204674,26205021
5826,6,26204683,26204684,26204610,+,337,26204684,26205021
5827,6,26216647,26216648,26216687,-,448,26216648,26216200
5828,6,26216656,26216657,26216688,-,457,26216657,26216200
5829,6,26217005,26217006,26216921,+,431,26217006,26217437
5830,6,26234968,26234969,26234989,-,757,26234969,26234212
5831,6,26234969,26234970,26234987,-,758,26234970,26234212
5832,6,26234973,26234974,26234990,-,762,26234974,26234212
5833,6,26240449,26240450,26240393,+,343,26240450,26240793
5834,6,26240455,26240456,26240395,+,337,26240456,26240793
5835,6,26250603,26250604,26250635,-,462,26250604,26250142
5836,6,26250606,26250607,26250639,-,465,26250607,26250142
5837,6,26251697,26251698,26251614,+,377,26251698,26252075
5838,6,26271381,26271382,26271413,-,464,26271382,26270918
5839,6,26273013,26273014,26272934,+,398,26273014,26273412
5840,6,26273015,26273016,26272931,+,396,26273016,26273412
5841,6,26285514,26285515,26285534,-,389,26285515,26285126
5842,6,26458015,26458016,26457955,+,126,26458016,26458142
5843,6,26474420,26474421,26474346,+,-9015,26474421,26465406
5844,6,27132773,27132774,27132795,-,249,27132774,27132525
5845,6,27133090,27133091,27133042,+,444,27133091,27133535
5846,6,27133127,27133128,27133043,+,407,27133128,27133535
5847,6,27139343,27139344,27139282,+,334,27139344,27139678
5848,6,27146821,27146822,27146852,-,461,27146822,27146361
5849,6,27146823,27146824,27146855,-,463,27146824,27146361
5850,6,27147186,27147187,27147106,+,375,27147187,27147562
5851,6,27473073,27473074,27473105,-,101,27473074,27472973
5852,6,27807897,27807898,27807929,-,419,27807898,27807479
5853,6,27808257,27808258,27808173,+,409,27808258,27808667
5854,6,27810123,27810124,27810051,+,412,27810124,27810536
5855,6,27814745,27814746,27814777,-,444,27814746,27814302
5856,6,27815106,27815107,27815022,+,382,27815107,27815489
5857,6,27824133,27824134,27824094,+,346,27824134,27824480
5858,6,27838337,27838338,27838369,-,458,27838338,27837880
5859,6,27838343,27838344,27838375,-,464,27838344,27837880
5860,6,27838631,27838632,27838547,+,406,27838632,27839038
5861,6,27838636,27838637,27838557,+,401,27838637,27839038
5862,6,27838650,27838651,27838578,+,387,27838651,27839038
5863,6,27838652,27838653,27838569,+,385,27838653,27839038
5864,6,27838657,27838658,27838573,+,380,27838658,27839038
5865,6,27865396,27865397,27865318,+,401,27865397,27865798
5866,6,27865396,27865397,27865319,+,401,27865397,27865798
5867,6,27867556,27867557,27867588,-,765,27867557,27866792
5868,6,27872313,27872314,27872345,-,469,27872314,27871845
5869,6,27872316,27872317,27872348,-,472,27872317,27871845
5870,6,27872327,27872328,27872346,-,483,27872328,27871845
5871,6,27873501,27873502,27873531,-,354,27873502,27873148
5872,6,27873503,27873504,27873534,-,356,27873504,27873148
5873,6,27890806,27890807,27890826,-,492,27890807,27890315
5874,6,27893153,27893154,27893185,-,455,27893154,27892699
5875,6,27893509,27893510,27893425,+,381,27893510,27893891
5876,6,28136813,28136814,28136844,-,-114744,28136814,28136814
5877,6,28658280,28658281,28658313,-,60557,28658281,28658281
5878,6,28729373,28729374,28729310,+,-203274,28729374,28729374
5879,6,28735474,28735475,28735506,-,137751,28735475,28735475
5880,6,28951114,28951115,28951070,+,148743,28951115,28951115
5881,6,29942616,29942617,29942532,+,9,29942617,29942626
5882,6,30061125,30061126,30061157,-,-14097,30061126,30075223
5883,6,30061319,30061320,30061265,+,69,30061320,30061389
5884,6,30489585,30489586,30489512,+,9,30489586,30489595
5885,6,30617214,30617215,30617243,-,-9,30617215,30617224
5886,6,30617924,30617925,30617840,+,18,30617925,30617943
5887,6,30617940,30617941,30617856,+,2,30617941,30617943
5888,6,30626955,30626956,30626874,+,36,30626956,30626992
5889,6,30626955,30626956,30626878,+,36,30626956,30626992
5890,6,30626959,30626960,30626876,+,32,30626960,30626992
5891,6,30672961,30672962,30672991,-,6,30672962,30672956
5892,6,30672974,30672975,30672996,-,19,30672975,30672956
5893,6,30690945,30690946,30690983,-,104,30690946,30690842
5894,6,30690952,30690953,30690984,-,111,30690953,30690842
5895,6,30720392,30720393,30720313,+,170,30720393,30720563
5896,6,30720410,30720411,30720345,+,152,30720411,30720563
5897,6,30720426,30720427,30720353,+,136,30720427,30720563
5898,6,30720431,30720432,30720352,+,131,30720432,30720563
5899,6,30720434,30720435,30720360,+,128,30720435,30720563
5900,6,30720439,30720440,30720355,+,123,30720440,30720563
5901,6,30720441,30720442,30720357,+,121,30720442,30720563
5902,6,30744515,30744516,30744547,-,207,30744516,30744309
5903,6,30908281,30908282,30908207,+,96,30908282,30908378
5904,6,30908283,30908284,30908199,+,94,30908284,30908378
5905,6,31272058,31272059,31272090,-,60,31272059,31271999
5906,6,31272075,31272076,31272092,-,77,31272076,31271999
5907,6,31357147,31357148,31357179,-,62,31357148,31357086
5908,6,31541933,31541934,31541970,-,-16,31541934,31541950
5909,6,31541965,31541966,31542000,-,16,31541966,31541950
5910,6,31541969,31541970,31542001,-,20,31541970,31541950
5911,6,31541973,31541974,31542005,-,24,31541974,31541950
5912,6,31541975,31541976,31542008,-,26,31541976,31541950
5913,6,31541983,31541984,31542003,-,34,31541984,31541950
5914,6,31616052,31616053,31615968,+,92,31616053,31616145
5915,6,31616078,31616079,31616001,+,66,31616079,31616145
5916,6,31616080,31616081,31615999,+,64,31616081,31616145
5917,6,31616081,31616082,31616017,+,63,31616082,31616145
5918,6,31616104,31616105,31616020,+,40,31616105,31616145
5919,6,31616127,31616128,31616043,+,17,31616128,31616145
5920,6,31652617,31652618,31652649,-,105,31652618,31652513
5921,6,31652629,31652630,31652659,-,117,31652630,31652513
5922,6,31664962,31664963,31664994,-,122,31664963,31664841
5923,6,31665830,31665831,31665862,-,-30,31665831,31665861
5924,6,31666157,31666158,31666080,+,50,31666158,31666208
5925,6,31736281,31736282,31736306,-,20,31736282,31736262
5926,6,31736284,31736285,31736309,-,23,31736285,31736262
5927,6,31736291,31736292,31736323,-,30,31736292,31736262
5928,6,31736481,31736482,31736513,-,-1,31736482,31736483
5929,6,31736534,31736535,31736566,-,-10,31736535,31736545
5930,6,31806796,31806797,31806828,-,42,31806797,31806755
5931,6,31827801,31827802,31827737,+,2452,31827802,31830254
5932,6,31834989,31834990,31834916,+,-4736,31834990,31830254
5933,6,31959213,31959214,31959175,+,0,31959214,31959214
5934,6,32154212,32154213,32154141,+,33,32154213,32154246
5935,6,32154213,32154214,32154144,+,32,32154214,32154246
5936,6,32178481,32178482,32178405,+,169,32178482,32178651
5937,6,32178498,32178499,32178434,+,152,32178499,32178651
5938,6,32178501,32178502,32178436,+,149,32178502,32178651
5939,6,32190148,32190149,32190179,-,454,32190149,32189695
5940,6,32843985,32843986,32844017,-,136,32843986,32843850
5941,6,32843990,32843991,32844021,-,141,32843991,32843850
5942,6,32843990,32843991,32844022,-,141,32843991,32843850
5943,6,32843992,32843993,32844023,-,143,32843993,32843850
5944,6,32843994,32843995,32844026,-,145,32843995,32843850
5945,6,32844001,32844002,32844019,-,152,32844002,32843850
5946,6,32844022,32844023,32844047,-,173,32844023,32843850
5947,6,32844203,32844204,32844119,+,70,32844204,32844274
5948,6,32844375,32844376,32844407,-,97,32844376,32844279
